file_id,region,condition,candidate_id,fit_scope,seed_source,provenance_status,start_label,optimizer_backend,optimization_config_hash,optimizer_status,optimizer_success,optimizer_cost,optimizer_nfev,gki,eps,gl_a,zth,zs,K_bath_value_middle,eps_middle,P_gap_eff,gamma_t_eff,gamma_s_eff,volume_ratio_wa_wo,n_sweeps_scored,n_failures,mean_trace_rmse_mV,mean_trace_objective_loss,mean_weighted_pass_fraction,mean_feature_loss,mean_binary_penalty,objective_trace,objective_feature,objective_binary,objective_prior,objective_hidden,objective_fail,scalar_objective,optuna_trial_number,optuna_objective_names,optuna_objective_values,pareto_front,accepted_by_trace,accepted_by_feature_contract,eligible_by_contract,ensemble_rank,accepted_all6,holdout_mean_rmse_mV,holdout_mean_pass_fraction
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_12,all6,optuna,generic_seed,trial_408,optuna_multi,7a74a72572fc5320,1,True,675.1314805795005,1,245.820036145688,0.01735792403594532,0.26111241610093655,50.854468657305105,0.04374468729190967,8.2,1.0,3.1729073372306313e-07,4.835865362182063e-06,4.93135237149876e-07,0.16791285969822345,6,0,3.024485938701807,674.6527140615956,0.6776081415179599,0.32239185848204005,1.0,674.6527140615956,0.32239185848204005,1.0,240.4418418368283,0.0,0.0,675.9751059200777,408,"[""trace"", ""feature"", ""binary""]","[0.7566578586631144, 0.3105353618299338, 0.5]",True,True,True,True,2,True,3.024485938701807,0.6776081415179599
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_11,all6,optuna,generic_seed,trial_413,optuna_multi,7a74a72572fc5320,1,True,674.2481812678249,1,250.62588866464338,0.01735792403594532,0.0012889923018888974,17.03363882994435,0.03373080268383927,8.2,1.0,3.1729073372306313e-07,4.835865362182063e-06,0.008205918074565565,0.16791285969822345,6,0,3.0141932809097,673.5565801309481,0.6774865095499907,0.3225134904500094,1.0,673.5565801309481,0.3225134904500094,1.0,32.30046064061925,0.0,0.0,674.879093621398,413,"[""trace"", ""feature"", ""binary""]","[0.7542231918878395, 0.310382900810782, 1.0]",True,True,True,True,3,True,3.0141932809097,0.6774865095499907
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_13,all6,optuna,generic_seed,trial_462,optuna_multi,7a74a72572fc5320,1,True,691.4489247376802,1,454.57153583462264,0.022677352235512847,0.10962016879209524,50.854468657305105,3.2191463496769184,8.2,1.0,1.185778850288792e-06,1.5062722325200061e-05,5.349594518450895e-05,1.6523573294997274,6,0,3.0719864123965936,701.010134218317,0.6765592831892819,0.3234407168107181,0.5,701.010134218317,0.3234407168107181,0.5,237.76052706281644,0.0,0.0,701.8335749351278,462,"[""trace"", ""feature"", ""binary""]","[0.7583415193663039, 0.30964142447616716, 0.5]",True,True,True,True,4,True,3.0719864123965936,0.6765592831892819
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_05,all6,optuna,generic_seed,trial_274,optuna_multi,7a74a72572fc5320,1,True,571.2791871097398,1,73.40534928562195,0.007588328899786272,0.09754191385782286,17.03363882994435,6.668042930827933,8.2,1.0,1.185778850288792e-06,1.9740583621124953e-05,5.349594518450895e-05,0.08188460638515553,6,0,2.674008902621626,572.2455825759343,0.675925216638169,0.3240747833618311,0.5,572.2455825759343,0.3240747833618311,0.5,30.96250817378018,0.0,0.0,573.0696573592962,274,"[""trace"", ""feature"", ""binary""]","[0.667021952028028, 0.3235925906653293, 0.5]",True,True,True,True,5,True,2.674008902621626,0.675925216638169
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_09,all6,optuna,generic_seed,trial_446,optuna_multi,7a74a72572fc5320,1,True,616.6311669166109,1,138.79552120940943,0.01735792403594532,0.0007924849533052708,83.15310787671011,0.03373080268383927,8.2,1.0,3.1729073372306313e-07,5.461888811739218e-05,9.755011688381292e-05,3.6180889343566944,6,0,2.8691452090911542,633.2799192362107,0.6757503270522901,0.32424967294770984,0.5,633.2799192362107,0.32424967294770984,0.5,629.442565450882,0.0,0.0,634.1041689091585,446,"[""trace"", ""feature"", ""binary""]","[0.7016547517605106, 0.3134045231011888, 0.5]",True,True,True,True,6,True,2.8691452090911542,0.6757503270522901
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_08,all6,optuna,generic_seed,trial_488,optuna_multi,7a74a72572fc5320,1,True,602.4587861193182,1,245.820036145688,0.01735792403594532,0.09754191385782286,130.48445430931923,15.635362728779524,8.2,1.0,5.660670699258882e-07,5.461888811739218e-05,4.93135237149876e-07,6.574379920599517,6,0,2.8716182988455223,630.0748113873278,0.6737562171050455,0.3262437828949545,0.5,630.0748113873278,0.3262437828949545,0.5,1551.729356418494,0.0,0.0,630.9010551702228,488,"[""trace"", ""feature"", ""binary""]","[0.6934520630945377, 0.31612018448050083, 0.5]",True,True,True,True,7,True,2.8716182988455223,0.6737562171050455
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_06,all6,optuna,generic_seed,trial_350,optuna_multi,7a74a72572fc5320,1,True,596.4847900285415,1,245.820036145688,0.01735792403594532,0.09754191385782286,130.48445430931923,15.635362728779524,8.2,1.0,5.660670699258882e-07,5.461888811739218e-05,4.93135237149876e-07,7.516403083944953,6,0,2.8601420427072917,626.1912785824228,0.673339134927812,0.32666086507218794,0.5,626.1912785824228,0.32666086507218794,0.5,1551.7698318164641,0.0,0.0,627.017939447495,350,"[""trace"", ""feature"", ""binary""]","[0.6895286739970382, 0.3165845193042697, 0.5]",True,True,True,True,8,True,2.8601420427072917,0.673339134927812
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_04,all6,optuna,generic_seed,trial_435,optuna_multi,7a74a72572fc5320,1,True,553.975486371267,1,262.05131129029377,0.007058572590901788,0.09754191385782286,27.985508832905374,0.872764295013774,8.2,1.0,5.660670699258882e-07,1.5062722325200061e-05,4.2217145573715135e-07,0.3933244005343143,6,0,2.711417033093969,570.2624256251993,0.6033770390126675,0.3966229609873326,0.5,570.2624256251993,0.3966229609873326,0.5,76.64464664664392,0.0,0.0,571.1590485861866,435,"[""trace"", ""feature"", ""binary""]","[0.6665740652461266, 0.40362251355594625, 0.5]",True,True,True,True,9,True,2.711417033093969,0.6033770390126675
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_02,all6,optuna,generic_seed,trial_456,optuna_multi,7a74a72572fc5320,1,True,540.870323410339,1,354.1244438629623,0.007058572590901788,0.0007168653409047049,56.3374428959916,0.02385022010474564,8.2,1.0,1.318600900985154e-06,1.5062722325200061e-05,8.53873772948728e-06,1.6523573294997274,6,0,2.6697136480732673,567.888672885117,0.5826846807190922,0.4173153192809078,0.5,567.888672885117,0.4173153192809078,0.5,289.71816599590824,0.0,0.0,568.8059882043979,456,"[""trace"", ""feature"", ""binary""]","[0.6516315774542208, 0.44141522566859515, 0.5]",True,True,True,True,10,True,2.6697136480732673,0.5826846807190922
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_03,all6,optuna,generic_seed,trial_369,optuna_multi,7a74a72572fc5320,1,True,552.4566749232695,1,354.1244438629623,0.007058572590901788,0.09754191385782286,27.985508832905374,0.02385022010474564,8.2,1.0,8.75135735778465e-07,1.8252281858298468e-05,1.0888336764584933e-05,1.6523573294997274,6,0,2.7042295309079862,570.463912015534,0.5808167205003828,0.41918327949961715,0.5,570.463912015534,0.41918327949961715,0.5,73.47960921446126,0.0,0.0,571.3830952950336,369,"[""trace"", ""feature"", ""binary""]","[0.6631292366940748, 0.4256584981839756, 0.5]",True,True,True,True,11,True,2.7042295309079862,0.5808167205003828
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__cand_05,all6,optuna,generic_seed,trial_350,optuna_multi,7a74a72572fc5320,1,True,418.8759115160578,1,35.19818734234284,0.009457692079529038,0.05664186846611221,56.3374428959916,0.7489579543518217,8.2,1.0,3.1729073372306313e-07,1.5062722325200061e-05,4.6943960527706385e-05,0.1865309785854381,6,0,2.1724843650209764,429.0304627723497,0.6756884149389891,0.32431158506101093,0.5,429.0304627723497,0.32431158506101093,0.5,290.8658344002513,0.0,0.0,429.85477435741075,350,"[""trace"", ""feature"", ""binary""]","[0.5289206252767669, 0.3274860406042833, 0.5]",True,True,True,True,1,True,1.969723471185303,0.6753987016723254
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__cand_10,all6,optuna,generic_seed,trial_462,optuna_multi,7a74a72572fc5320,1,True,626.5667319820142,1,354.1244438629623,0.030608522106722488,0.0007924849533052708,134.70814341610705,0.7489579543518217,8.2,1.0,1.185778850288792e-06,5.971435064832841e-06,4.93135237149876e-07,5.719545392989609,6,0,2.4178142117864403,539.2979576852728,0.6756880771128415,0.32431192288715854,0.5,539.2979576852728,0.32431192288715854,0.5,1650.9511442606893,0.0,0.0,540.12226960816,462,"[""trace"", ""feature"", ""binary""]","[0.6957908554835806, 0.31083314817124164, 0.5]",True,True,True,True,2,True,2.4178142117864403,0.6756880771128415
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__cand_04,all6,optuna,generic_seed,trial_448,optuna_multi,7a74a72572fc5320,1,True,416.8818043641816,1,35.19818734234284,0.009457692079529038,0.05664186846611221,56.3374428959916,0.7489579543518217,8.2,1.0,3.1729073372306313e-07,1.9740583621124953e-05,4.6943960527706385e-05,0.1865309785854381,6,0,2.1570473863747726,426.8409952077093,0.6756348941255278,0.3243651058744723,0.5,426.8409952077093,0.3243651058744723,0.5,290.8333349523806,0.0,0.0,427.66536031358373,448,"[""trace"", ""feature"", ""binary""]","[0.5253718352461211, 0.3275302266872383, 0.5]",True,True,True,True,3,True,2.1570473863747726,0.6756348941255278
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__cand_09,all6,optuna,generic_seed,trial_260,optuna_multi,7a74a72572fc5320,1,True,501.70750124289685,1,35.19818734234284,0.009457692079529038,0.0038540976762008188,56.3374428959916,15.635362728779524,8.2,1.0,8.75135735778465e-07,1.5062722325200061e-05,4.6943960527706385e-05,0.1865309785854381,6,0,2.0555460526377107,414.4885215232577,0.6746942549261269,0.3253057450738732,0.5,414.4885215232577,0.3253057450738732,0.5,292.0429951556725,0.0,0.0,415.3138272683316,260,"[""trace"", ""feature"", ""binary""]","[0.6144816469912308, 0.3109137121265192, 0.5]",True,True,True,True,4,True,2.0555460526377107,0.6746942549261269
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__cand_06,all6,optuna,generic_seed,trial_486,optuna_multi,7a74a72572fc5320,1,True,436.6341396705749,1,3.4575756830058175,0.07537201787998425,0.04277699210334443,145.7673124081441,0.7489579543518217,8.2,1.0,8.75135735778465e-07,1.9740583621124953e-05,0.03220205344042296,0.1865309785854381,6,0,1.9347332167862887,389.34096664859027,0.6659179769165672,0.33408202308343293,0.5,389.34096664859027,0.33408202308343293,0.5,1934.0725575149495,0.0,0.0,390.1750486716737,486,"[""trace"", ""feature"", ""binary""]","[0.5427275685620069, 0.31887488216664117, 0.5]",True,True,True,True,5,True,1.9347332167862887,0.6659179769165672
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__cand_02,all6,optuna,generic_seed,trial_456,optuna_multi,7a74a72572fc5320,1,True,374.0347400904843,1,3.4575756830058175,0.06598741607403362,1.9295761588097387e-05,56.19189219397068,0.7489579543518217,8.2,1.0,1.185778850288792e-06,1.9740583621124953e-05,1.0888336764584933e-05,8.506493044099056,6,0,1.8745492098327772,373.9942067209031,0.6637004569875447,0.3362995430124554,0.5,373.9942067209031,0.3362995430124554,0.5,292.5697377754256,0.0,0.0,374.83050626391554,456,"[""trace"", ""feature"", ""binary""]","[0.4672169648211056, 0.33767182750960056, 0.5]",True,True,True,True,6,True,1.8745492098327772,0.6637004569875447
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__cand_03,all6,optuna,generic_seed,trial_481,optuna_multi,7a74a72572fc5320,1,True,380.2209796133736,1,3.4575756830058175,0.07537201787998425,0.05664186846611221,56.3374428959916,0.7489579543518217,8.2,1.0,1.318600900985154e-06,3.1764108521098706e-05,3.5005997606273915e-08,7.1300113348033465,6,0,1.8586907216217432,374.4496383557419,0.6616154322791963,0.3383845677208038,0.5,374.4496383557419,0.3383845677208038,0.5,295.5381015980143,0.0,0.0,375.28802292346273,481,"[""trace"", ""feature"", ""binary""]","[0.47117988836787034, 0.3316876911991993, 0.5]",True,True,True,True,7,True,1.8586907216217432,0.6616154322791963
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__cand_07,all6,optuna,generic_seed,trial_371,optuna_multi,7a74a72572fc5320,1,True,437.4268287862965,1,3.4575756830058175,0.039964301676942524,0.44618052052220264,17.03363882994435,15.635362728779524,8.2,1.0,1.185778850288792e-06,1.9740583621124953e-05,4.6943960527706385e-05,0.08188460638515553,6,0,2.0715001895764664,437.27982407873805,0.6591084612387427,0.3408915387612574,0.5,437.27982407873805,0.3408915387612574,0.5,33.37856001449399,0.0,0.0,438.1207156174993,371,"[""trace"", ""feature"", ""binary""]","[0.5238768581287869, 0.3309289747598724, 0.5]",True,True,True,True,8,True,2.0715001895764664,0.6591084612387427
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__cand_08,all6,optuna,generic_seed,trial_494,optuna_multi,7a74a72572fc5320,1,True,437.4268287862965,1,3.4575756830058175,0.039964301676942524,0.44618052052220264,44.60235110588261,15.635362728779524,8.2,1.0,1.185778850288792e-06,1.9740583621124953e-05,4.6943960527706385e-05,0.08188460638515553,6,0,2.0715001895764664,437.27982407873805,0.6591084612387427,0.3408915387612574,0.5,437.27982407873805,0.3408915387612574,0.5,186.85104978477256,0.0,0.0,438.1207156174993,494,"[""trace"", ""feature"", ""binary""]","[0.5238768581287869, 0.3309289747598724, 0.5]",True,True,True,True,9,True,2.0715001895764664,0.6591084612387427
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__cand_08,all6,optuna,generic_seed,trial_481,optuna_multi,7a74a72572fc5320,1,True,613.3163414142123,1,6.140686041696456,0.04268407710065494,1.3380403777740534e-05,77.83765579242564,0.0016622321161456782,8.2,1.0,4.701467226288984e-08,5.461888811739218e-05,3.9576032587089944e-08,1.581803085908141,6,0,3.20781657829232,706.1856370294273,0.6754817043551983,0.32451829564480167,0.3333333333333333,706.1856370294273,0.32451829564480167,0.3333333333333333,563.9236979509101,0.0,0.0,706.8434886584055,481,"[""trace"", ""feature"", ""binary""]","[0.730174729798863, 0.3110326593106705, 0.3333333333333333]",True,True,True,True,1,True,3.3921069461998576,0.6715184966587233
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__cand_01,all6,optuna,generic_seed,trial_497,optuna_multi,7a74a72572fc5320,1,True,600.5588561867955,1,6.140686041696456,0.04268407710065494,1.3380403777740534e-05,77.83765579242564,0.0955567394108662,8.2,1.0,4.701467226288984e-08,5.461888811739218e-05,4.2217145573715135e-07,1.581803085908141,6,0,3.207816307501039,706.1859206680865,0.6754816940764358,0.3245183059235642,0.3333333333333333,706.1859206680865,0.3245183059235642,0.3333333333333333,560.222847842399,0.0,0.0,706.8437723073434,497,"[""trace"", ""feature"", ""binary""]","[0.7188797647383885, 0.3115618955730426, 0.3333333333333333]",True,True,True,True,2,True,3.207816307501039,0.6754816940764358
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__cand_06,all6,optuna,generic_seed,trial_440,optuna_multi,7a74a72572fc5320,1,True,608.1044591927971,1,6.140686041696456,0.04268407710065494,0.0007168653409047049,12.263854792330786,0.0696855933555181,8.2,1.0,9.222492453004649e-08,5.461888811739218e-05,3.9576032587089944e-08,0.06574930931112102,6,0,3.218448642753469,710.8214173408519,0.675103460061798,0.32489653993820206,0.3333333333333333,710.8214173408519,0.32489653993820206,0.3333333333333333,24.721854351833557,0.0,0.0,711.4796472141235,440,"[""trace"", ""feature"", ""binary""]","[0.7247016171792474, 0.3113033656916374, 0.3333333333333333]",True,True,True,True,3,True,3.218448642753469,0.675103460061798
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__cand_02,all6,optuna,generic_seed,trial_417,optuna_multi,7a74a72572fc5320,1,True,603.4333872253435,1,6.140686041696456,0.04268407710065494,1.3380403777740534e-05,59.67833985686124,0.0696855933555181,8.2,1.0,4.701467226288984e-08,9.777324906074084e-05,9.035085883460162e-05,0.08188460638515553,6,0,3.2194315662462167,711.0106827611726,0.675030170726341,0.3249698292736591,0.3333333333333333,711.0106827611726,0.3249698292736591,0.3333333333333333,332.30988419917736,0.0,0.0,711.6689859237796,417,"[""trace"", ""feature"", ""binary""]","[0.7206848026097297, 0.3114879138787511, 0.3333333333333333]",True,True,True,True,4,True,3.2194315662462167,0.675030170726341
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__cand_03,all6,optuna,generic_seed,trial_386,optuna_multi,7a74a72572fc5320,1,True,605.1937678896218,1,6.140686041696456,0.04268407710065494,0.0007168653409047049,12.263854792330786,0.0696855933555181,8.2,1.0,3.1729073372306313e-07,5.461888811739218e-05,0.0010050124895976764,0.06574930931112102,6,0,3.239194770034407,713.2691051919406,0.6744386063681872,0.3255613936318128,0.8333333333333334,713.2691051919406,0.3255613936318128,0.8333333333333334,18.951563338409812,0.0,0.0,714.4279999189058,386,"[""trace"", ""feature"", ""binary""]","[0.7236442769549577, 0.311398494112491, 0.8333333333333334]",True,True,True,True,5,True,3.239194770034407,0.6744386063681872
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__cand_04,all6,optuna,generic_seed,trial_458,optuna_multi,7a74a72572fc5320,1,True,605.1937678896218,1,6.140686041696456,0.04268407710065494,0.0007168653409047049,12.263854792330786,0.0696855933555181,8.2,1.0,3.1729073372306313e-07,5.461888811739218e-05,0.0010050124895976764,0.06574930931112102,6,0,3.239194770034407,713.2691051919406,0.6744386063681872,0.3255613936318128,0.8333333333333334,713.2691051919406,0.3255613936318128,0.8333333333333334,18.951563338409812,0.0,0.0,714.4279999189058,458,"[""trace"", ""feature"", ""binary""]","[0.7236442769549577, 0.311398494112491, 0.8333333333333334]",True,True,True,True,6,True,3.239194770034407,0.6744386063681872
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__cand_05,all6,optuna,generic_seed,trial_456,optuna_multi,7a74a72572fc5320,1,True,605.4967925448905,1,6.140686041696456,0.04268407710065494,1.3380403777740534e-05,50.854468657305105,0.0696855933555181,8.2,1.0,3.1729073372306313e-07,4.835865362182063e-06,3.957743793846691e-08,0.08188460638515553,6,0,3.2392952652834013,714.6563288850022,0.6743270081079445,0.3256729918920555,0.3333333333333333,714.6563288850022,0.3256729918920555,0.3333333333333333,246.86854769024222,0.0,0.0,715.3153352102275,456,"[""trace"", ""feature"", ""binary""]","[0.7236448827174774, 0.311380801928817, 0.3333333333333333]",True,True,True,True,7,True,3.2392952652834013,0.6743270081079445
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__cand_07,all6,optuna,generic_seed,trial_436,optuna_multi,7a74a72572fc5320,1,True,609.0780015357715,1,6.140686041696456,0.04268407710065494,0.0017422258574545319,12.263854792330786,0.0696855933555181,8.2,1.0,5.397124303749564e-07,5.461888811739218e-05,0.0010050124895976764,0.06574930931112102,6,0,3.2689529231923813,721.7431387419018,0.6731311548957418,0.3268688451042581,0.8333333333333334,721.7431387419018,0.3268688451042581,0.8333333333333334,18.06772315309663,0.0,0.0,722.9033409203395,436,"[""trace"", ""feature"", ""binary""]","[0.7280669954126093, 0.3111898161374643, 0.8333333333333334]",True,True,True,True,8,True,3.2689529231923813,0.6731311548957418
