selection_k_target,file_id,region,condition,candidate_id,fit_scope,seed_source,provenance_status,start_label,optimizer_backend,optimization_config_hash,optimizer_status,optimizer_success,optimizer_cost,optimizer_nfev,gki,eps,gl_a,zth,zs,P_gap_eff,gamma_t_eff,gamma_s_eff,volume_ratio_wa_wo,n_sweeps_scored,n_failures,mean_trace_rmse_mV,mean_trace_objective_loss,mean_weighted_pass_fraction,mean_feature_loss,mean_binary_penalty,objective_trace,objective_feature,objective_binary,objective_prior,objective_hidden,objective_fail,scalar_objective,accepted_by_trace,accepted_by_feature_contract,eligible_by_contract,hybrid_stage,optuna_trial_number,optuna_objective_names,optuna_objective_values,pareto_front,hybrid_parent_trial_number,ensemble_rank,accepted_all6,holdout_mean_rmse_mV,holdout_mean_pass_fraction,cell_reviewer_facing,holdout_pass_count,P_gap_eff_effective_plausible,gamma_t_eff_effective_plausible,gamma_s_eff_effective_plausible,volume_ratio_wa_wo_effective_plausible,effective_plausible,selection_quality_order,selection_quality_score,selection_strategy
3,1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_post_002,all6,hybrid_scipy_post,generic_seed,post_trial_93,hybrid,e61866f5553ad5be,3,True,1745847.562463938,13,481.5482792088741,1.0660840956468856e-05,1.8865663730063267e-05,128.67935018668268,0.0106524252765808,6.84569879597993e-06,1.83096112047192e-06,0.0005080691346224,0.9233565469150656,6,0,6.879820130986893,2893.612880687438,0.341632613287519,0.6583673867124811,0.0833333333333333,2893.612880687438,0.6583673867124811,0.0833333333333333,1.3521438599284802e-05,0.0,0.0,2894.354581407484,True,True,True,scipy_post,,,,,93.0,4,True,6.879820130986893,0.341632613287519,False,1,True,True,True,True,True,3,0.8333333333333334,quality_top_k
3,2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__hybrid_optuna_096,all6,hybrid_optuna,generic_seed,trial_11,hybrid,e61866f5553ad5be,1,True,1.8323259053404275,1,8.398289797187408,0.0914625664723104,0.5689196370496582,39.54769660632085,0.0012772372965928,1.1996661220636652e-08,0.0009639219104777,5.117854716429417e-07,0.255012047149372,6,0,12.448600024573151,8339.512123222716,0.3592629849136366,0.6407370150863634,0.5,8339.512123222716,0.6407370150863634,0.5,189.4445992880063,0.0,0.0,8340.652860237802,True,True,True,optuna_seeded,11.0,"[""scalar""]",[1.8323259053404275],False,,1,True,12.449729895697262,0.3592784978311763,True,3,True,True,True,True,True,1,1.0,quality_top_k
3,2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__hybrid_optuna_060,all6,hybrid_optuna,generic_seed,trial_93,hybrid,e61866f5553ad5be,1,True,1.4327247108498842,1,4.641770694261911,4.811380285148814e-05,0.0001087002612897,113.79085413389554,0.0051853576573406,1.437660327623344e-08,8.250738068715948e-05,0.0026714630638544,1.0074212894031065,6,0,4.214801287524524,1606.2089013005873,0.3014309162348116,0.6985690837651882,0.5,1606.2089013005873,0.6985690837651882,0.5,1450.549740660613,0.0,0.0,1607.4074703843526,True,True,True,optuna_seeded,93.0,"[""scalar""]",[1.4327247108498842],False,,2,True,4.214801287524524,0.3014309162348116,True,3,True,True,True,True,True,2,0.0,quality_top_k
3,3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__hybrid_optuna_097,all6,hybrid_optuna,generic_seed,trial_11,hybrid,e61866f5553ad5be,1,True,1.97592876455501,1,8.398289797187408,0.0914625664723104,0.5689196370496582,39.54769660632085,0.0012772372965928,1.1996661220636652e-08,0.0009639219104777,5.117854716429417e-07,0.255012047149372,6,0,15.033451490435638,11782.111604688063,0.3592629849136366,0.6407370150863634,0.5,11782.111604688063,0.6407370150863634,0.5,189.4445992880063,0.0,0.0,11783.25234170315,True,True,True,optuna_seeded,11.0,"[""scalar""]",[1.97592876455501],False,,1,True,15.03473662999395,0.3592932305184015,True,3,True,True,True,True,True,1,1.0,quality_top_k
3,3_DH_2_CONTROL,DH,CONTROL,3_DH_2_CONTROL__hybrid_optuna_098,all6,hybrid_optuna,generic_seed,trial_11,hybrid,e61866f5553ad5be,1,True,1.960574657117768,1,8.398289797187408,0.0914625664723104,0.5689196370496582,39.54769660632085,0.0012772372965928,1.1996661220636652e-08,0.0009639219104777,5.117854716429417e-07,0.255012047149372,6,0,14.757077556565273,11482.410058399442,0.3592629849136366,0.6407370150863634,0.5,11482.410058399442,0.6407370150863634,0.5,189.4445992880063,0.0,0.0,11483.550795414529,True,True,True,optuna_seeded,11.0,"[""scalar""]",[1.9605746571177676],False,,1,True,14.75816737558676,0.3592785028336003,True,3,True,True,True,True,True,1,1.0,quality_top_k
3,3_DH_2_CONTROL,DH,CONTROL,3_DH_2_CONTROL__hybrid_optuna_067,all6,hybrid_optuna,generic_seed,trial_69,hybrid,e61866f5553ad5be,1,True,1.5909208741171306,1,2.5020370797229115,2.7749481296918367e-05,0.0002703393093465,80.03438859552863,0.0041432483021359,2.2841321209132905e-07,3.894667945706587e-07,0.0030184415917358,1.0997984024979517,6,0,7.060338205298613,3212.1349627966683,0.3013201372883478,0.6986798627116522,0.5,3212.1349627966683,0.6986798627116522,0.5,723.0146010895683,0.0,0.0,3213.33364265938,True,True,True,optuna_seeded,69.0,"[""scalar""]",[1.5909208741171306],False,,2,True,7.060338205298613,0.3013201372883478,True,3,True,True,True,True,True,2,0.0,quality_top_k
3,DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__hybrid_optuna_099,all6,hybrid_optuna,generic_seed,trial_11,hybrid,e61866f5553ad5be,1,True,1.85572343012004,1,8.398286239433146,0.0914625649997027,0.5689196370496582,39.547696746454754,0.0012772372962164,1.1996661220636652e-08,0.0009639219104777,5.117854651262243e-07,0.2550120469773154,6,0,14.37998457908929,10844.53841123749,0.3598312687182541,0.6401687312817458,0.4166666666666667,10844.53841123749,0.6401687312817458,0.4166666666666667,189.4446006776876,0.0,0.0,10845.595246635436,True,True,True,optuna_seeded,11.0,"[""scalar""]",[1.85572343012004],False,,1,True,14.379885750991996,0.3598628598328197,True,3,True,True,True,True,True,1,1.0,quality_top_k
3,DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__hybrid_optuna_053,all6,hybrid_optuna,generic_seed,trial_23,hybrid,e61866f5553ad5be,1,True,1.375688496801052,1,148.9979016774341,1.8159437081688256e-05,18.93378202617219,69.17651336542683,0.0031935504961918,6.284946321406843e-08,3.8160022201918936e-08,0.0129254920805939,5.231487674988508,6,0,5.67908982422583,2221.345444663762,0.356483160100383,0.643516839899617,0.4166666666666667,2221.345444663762,0.643516839899617,0.4166666666666667,554.8164973145722,0.0,0.0,2222.4056281703283,True,True,True,optuna_seeded,23.0,"[""scalar""]",[1.375688496801052],False,,2,True,5.67908982422583,0.356483160100383,True,3,True,True,True,True,True,2,0.5,quality_top_k
3,DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__hybrid_optuna_049,all6,hybrid_optuna,generic_seed,trial_73,hybrid,e61866f5553ad5be,1,True,1.365923807071122,1,5.37794093372654,3.853881857200996e-05,0.0010428608449846,8.763364806971229,1.272437607967015,4.515284374263166e-07,2.258282326866396e-06,1.1219093081864454e-05,0.47120120167239,6,0,4.519310745399758,1679.1586719618208,0.3018156787844202,0.6981843212155798,0.4166666666666667,1679.1586719618208,0.6981843212155798,0.4166666666666667,18.327977593011028,0.0,0.0,1680.2735229497032,True,True,True,optuna_seeded,73.0,"[""scalar""]",[1.365923807071122],False,,3,True,4.519310745399758,0.3018156787844202,True,3,True,True,True,True,True,3,0.0,quality_top_k
3,DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_057,all6,hybrid_optuna,generic_seed,trial_39,hybrid,e61866f5553ad5be,1,True,1.092421616052646,1,112.9127244679854,5.682841394758624e-05,0.038382865037063,123.97241317365554,0.1800745142080181,5.9078902720612464e-08,3.5398302483569986e-05,6.697544368255835e-06,0.1864084103281081,6,0,7.617809091500729,3480.002515672027,0.4141233334751723,0.5858766665248276,0.0833333333333333,3480.002515672027,0.5858766665248276,0.0833333333333333,1714.2813518243174,0.0,0.0,3480.6717256718853,True,True,True,optuna_seeded,39.0,"[""scalar""]",[1.0924216160526459],False,,2,True,7.617809091500729,0.4141233334751723,True,6,True,True,True,True,True,1,1.0,quality_top_k
3,DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_053,all6,hybrid_optuna,generic_seed,trial_36,hybrid,e61866f5553ad5be,1,True,1.0448224187031698,1,310.73058928402884,8.602917052013782e-05,1.9872943396618497,131.33596410229674,0.004400099543016,4.466047172919705e-07,1.6853856545294232e-08,4.670625929072946e-08,0.1799291146620292,6,0,6.664340472876408,2847.5520346386606,0.408752052012186,0.5912479479878138,0.0833333333333333,2847.5520346386606,0.5912479479878138,0.0833333333333333,1937.404738211217,0.0,0.0,2848.226615919982,True,True,True,optuna_seeded,36.0,"[""scalar""]",[1.0448224187031698],False,,3,True,6.664340472876408,0.408752052012186,True,6,True,True,True,True,True,2,0.9906542056074766,quality_top_k
3,DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_042,all6,hybrid_optuna,generic_seed,trial_24,hybrid,e61866f5553ad5be,1,True,0.9716082792690156,1,91.64383778165129,0.0005558000646247,5.623866816464939,58.48884574807135,0.0135976034300814,5.325010930083692e-07,1.8377461020597505e-06,1.2434361973651156e-06,0.0986094948822297,6,0,16.86245007332977,28525.51609427834,0.4072508966031451,0.5927491033968549,0.0833333333333333,28525.51609427834,0.5927491033968549,0.0833333333333333,391.7587305848769,0.0,0.0,28526.19217671507,True,True,True,optuna_seeded,24.0,"[""scalar""]",[0.9716082792690156],False,,4,True,16.86245007332977,0.4072508966031451,True,6,True,True,True,True,True,3,0.9813084112149533,quality_top_k
3,DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__hybrid_optuna_094,all6,hybrid_optuna,generic_seed,trial_6,hybrid,e61866f5553ad5be,1,True,1.6825642011559,1,32.89666777892559,0.0066382428982521,0.0065807277004591,12.22386326679854,0.0610608979287047,0.0010372803740804,2.2174884575555303e-05,8.794145260307696e-05,1.5799875219699269,6,0,9.2903736093772,4679.103565470242,0.5002343326983888,0.4997656673016111,0.6666666666666666,4679.103565470242,0.4997656673016111,0.6666666666666666,16.4115314481825,0.0,0.0,4680.26999780421,True,True,True,optuna_seeded,6.0,"[""scalar""]",[1.6825642011559],False,,2,True,9.2903736093772,0.5002343326983888,True,6,True,True,True,True,True,1,1.0,quality_top_k
3,DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__hybrid_pre_07,all6,legacy_db_verified_median,verified_seed,hybrid_pre_start_07,hybrid,e61866f5553ad5be,3,True,1.1045318187031046e+23,3,32.89666777892559,0.0066382428982521,0.0065807277004591,12.22386326679854,0.0610608979287047,0.0010372803740804,2.2174884575555303e-05,8.794145260307696e-05,1.5799875219699269,6,0,9.2903736093772,4679.103565470242,0.5002343326983888,0.4997656673016111,0.6666666666666666,4679.103565470242,0.4997656673016111,0.6666666666666666,0.0,0.0,0.0,4680.26999780421,True,True,True,scipy_pre,,,,,,1,True,9.290373597988715,0.5002343324077609,True,6,True,True,True,True,True,2,0.9901960784313726,quality_top_k
3,DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__hybrid_pre_06,all6,legacy_db_verified_median,verified_seed,hybrid_pre_start_06,hybrid,e61866f5553ad5be,3,True,7.934759377933676e+17,2,21.62389411548485,0.0188528005559133,0.0112539379247973,1.0000002493155879e-10,0.1004417557745063,0.0002273248216595,6.013475300802908e-05,0.0005418197065445,2.78601962601174,6,0,8.696195882764234,4142.874768230061,0.5001050617594884,0.4998949382405115,0.6666666666666666,4142.874768230061,0.4998949382405115,0.6666666666666666,1.881494554095036e-16,0.0,0.0,4144.041329834969,True,True,True,scipy_pre,,,,,,3,True,8.696195882764234,0.5001050617594884,True,6,True,True,True,True,True,3,0.9803921568627451,quality_top_k
3,DH_2_CONTROL,DH,CONTROL,DH_2_CONTROL__hybrid_optuna_044,all6,hybrid_optuna,generic_seed,trial_36,hybrid,e61866f5553ad5be,1,True,1.384514608563319,1,9.528920233929334,2.0688407847703752e-05,1.994100221451452,100.4671234696994,0.3507967303215799,5.40962804894205e-07,5.414761089981999e-06,0.0005826907540579,0.0754642657045525,6,0,6.691091388914987,2836.6495993087087,0.3205460241541799,0.6794539758458201,0.3333333333333333,2836.6495993087087,0.6794539758458201,0.3333333333333333,1129.9379631919664,0.0,0.0,2837.662386617888,True,True,True,optuna_seeded,36.0,"[""scalar""]",[1.3845146085633193],False,,1,True,6.680108984440455,0.3200100880015195,True,3,True,True,True,True,True,1,1.0,quality_top_k
3,DH_2_MFA,DH,MFA,DH_2_MFA__hybrid_optuna_089,all6,hybrid_optuna,generic_seed,trial_96,hybrid,e61866f5553ad5be,1,True,1.4589140775623892,1,178.2111406755677,0.0001020796484402,0.0044679748569528,110.78683494522816,0.0692284145247528,6.190306186306563e-08,9.920679668590177e-07,1.6949260351291846e-05,0.0599586399019006,6,0,6.531705655214541,2999.5470488463147,0.4039584588384186,0.5960415411615815,0.5,2999.5470488463147,0.5960415411615815,0.5,1370.1359006570858,0.0,0.0,3000.643090387476,True,True,True,optuna_seeded,96.0,"[""scalar""]",[1.4589140775623892],False,,1,True,6.514858125927517,0.4034658048643297,True,6,True,True,True,True,True,1,1.0,quality_top_k
3,DH_2_MFA,DH,MFA,DH_2_MFA__hybrid_optuna_091,all6,hybrid_optuna,generic_seed,trial_66,hybrid,e61866f5553ad5be,1,True,1.540936574223851,1,65.50889702171298,0.0016672685591642,0.0002560712848088,27.611355965972,0.002691937117336,0.0012668199112166,1.6445254429280595e-05,2.674786110656064e-08,1.5246205448598618,6,0,7.807778085020222,3673.907228293278,0.3928288749439391,0.6071711250560609,0.5,3673.907228293278,0.6071711250560609,0.5,100.7211139255102,0.0,0.0,3675.014399418334,True,True,True,optuna_seeded,66.0,"[""scalar""]",[1.540936574223851],False,,2,True,7.807778085020222,0.3928288749439391,True,6,True,True,True,True,True,2,0.9900990099009901,quality_top_k
3,DH_2_MFA,DH,MFA,DH_2_MFA__hybrid_optuna_094,all6,hybrid_optuna,generic_seed,trial_24,hybrid,e61866f5553ad5be,1,True,1.5953522111784584,1,12.12881047745732,1.338093994016873e-05,0.0014757114625801,98.85008330257924,1.160483838804576,3.934271817733303e-07,1.5172942370876184e-06,1.7928709763916669e-07,0.4042134344394826,6,0,8.713006577952283,4401.190383394852,0.3887037098188905,0.6112962901811095,0.5,4401.190383394852,0.6112962901811095,0.5,1100.167032725171,0.0,0.0,4402.3016796850325,True,True,True,optuna_seeded,24.0,"[""scalar""]",[1.5953522111784584],False,,3,True,8.713006577952283,0.3887037098188905,True,6,True,True,True,True,True,3,0.9801980198019802,quality_top_k
3,DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__hybrid_optuna_064,all6,hybrid_optuna,generic_seed,trial_6,hybrid,e61866f5553ad5be,1,True,0.9319313930058312,1,32.89666777892559,0.0066382428982521,0.0065807277004591,12.22386326679854,0.0610608979287047,0.0010372803740804,2.2174884575555303e-05,8.794145260307696e-05,1.5799875219699269,6,0,4.77898306267596,1564.4322986690702,0.5002343326983888,0.4997656673016111,0.1666666666666666,1564.4322986690702,0.4997656673016111,0.1666666666666666,16.4115314481825,0.0,0.0,1565.0987310030384,True,True,True,optuna_seeded,6.0,"[""scalar""]",[0.9319313930058312],False,,2,True,4.77898306267596,0.5002343326983888,True,6,True,True,True,True,True,1,1.0,quality_top_k
3,DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__hybrid_pre_07,all6,legacy_db_verified_median,verified_seed,hybrid_pre_start_07,hybrid,e61866f5553ad5be,3,True,1.1045318187114548e+23,3,32.89666777892559,0.0066382428982521,0.0065807277004591,12.22386326679854,0.0610608979287047,0.0010372803740804,2.2174884575555303e-05,8.794145260307696e-05,1.5799875219699269,6,0,4.77898306267596,1564.4322986690702,0.5002343326983888,0.4997656673016111,0.1666666666666666,1564.4322986690702,0.4997656673016111,0.1666666666666666,0.0,0.0,0.0,1565.0987310030384,True,True,True,scipy_pre,,,,,,1,True,4.7789830521136345,0.5002343324077609,True,6,True,True,True,True,True,2,0.9906542056074766,quality_top_k
3,DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__hybrid_optuna_010,all6,hybrid_optuna,generic_seed,trial_33,hybrid,e61866f5553ad5be,1,True,0.6612029646504474,1,4.736898472895993,0.003894306464925,0.0224502487079632,130.07540944023782,2.147528442538478,4.6999916600854346e-08,3.0725222386636305e-07,3.81850009183786e-05,0.4548026277868452,6,0,2.9036701877234896,826.4980556036684,0.5001120457786353,0.4998879542213647,0.0,826.4980556036684,0.4998879542213647,0.0,1888.646139676061,0.0,0.0,826.9979435578897,True,True,True,optuna_seeded,33.0,"[""scalar""]",[0.6612029646504474],False,,3,True,2.9036701877234896,0.5001120457786353,True,6,True,True,True,True,True,3,0.9813084112149533,quality_top_k
3,DH_3_MFA,DH,MFA,DH_3_MFA__hybrid_optuna_099,all6,hybrid_optuna,generic_seed,trial_28,hybrid,e61866f5553ad5be,1,True,1.887441379338,1,0.9141112576499326,0.0001145166933149,7.862859865951236e-05,146.75968586781437,12.349638239610574,5.913674084541693e-08,2.180500489771518e-08,7.961929856263713e-06,2.705363745813464,6,0,5.1738325931057805,2128.348875977577,0.3999937647234321,0.6000062352765678,1.0,2128.348875977577,0.6000062352765678,1.0,2410.316585048991,0.0,0.0,2129.9488822128533,True,True,True,optuna_seeded,28.0,"[""scalar""]",[1.887441379338],False,,1,True,5.174060065392665,0.4000036341686446,True,6,True,True,True,True,True,1,1.0,quality_top_k
3,DH_3_MFA,DH,MFA,DH_3_MFA__hybrid_optuna_091,all6,hybrid_optuna,generic_seed,trial_24,hybrid,e61866f5553ad5be,1,True,1.5368843742162754,1,12.12881047745732,1.338093994016873e-05,0.0014757114625801,98.85008330257924,1.160483838804576,3.934271817733303e-07,1.5172942370876184e-06,1.7928709763916669e-07,0.4042134344394826,6,0,7.6605855126329905,3481.6831203234865,0.3887037098188905,0.6112962901811095,0.5,3481.6831203234865,0.6112962901811095,0.5,1100.167032725171,0.0,0.0,3482.794416613668,True,True,True,optuna_seeded,24.0,"[""scalar""]",[1.5368843742162754],False,,2,True,7.6605855126329905,0.3887037098188905,True,6,True,True,True,True,True,2,0.9906542056074766,quality_top_k
3,DH_3_MFA,DH,MFA,DH_3_MFA__hybrid_optuna_098,all6,hybrid_optuna,generic_seed,trial_17,hybrid,e61866f5553ad5be,1,True,1.846960639744048,1,8.687890383939934,0.0001828504859961,3.291133247258185e-05,119.25731980124198,5.835382590322361,1.442153466779471e-06,1.0859638993585997e-08,3.9957459106320754e-05,0.4733798311896526,6,0,4.023877898044378,1537.8623131754136,0.3765881323695285,0.6234118676304713,1.0,1537.8623131754136,0.6234118676304713,1.0,1592.2241979074902,0.0,0.0,1539.485725043044,True,True,True,optuna_seeded,17.0,"[""scalar""]",[1.8469606397440481],False,,3,True,4.023877898044378,0.3765881323695285,True,6,True,True,True,True,True,3,0.9813084112149533,quality_top_k
